email,type_contact,priority,department_code,commune,category,organization,source_url,source_name,query
information.jeunesse@lapartageraie.fr,info_jeunes_pij,1-coeur-cible,73,Saint-Pierre-d'Albigny,PIJ information jeunesse,Point information jeunesse - Saint-Pierre-d'Albigny,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/savoie/68f7df5d-fb9f-4c43-9c0b-f4f7b51f43e5,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pij@ugine.com,info_jeunes_pij,1-coeur-cible,73,Ugine,PIJ information jeunesse,Point information jeunesse - Ugine,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/savoie/38fecdb5-c6ee-487e-befc-2c6cbe419ca2,Annuaire de l'administration Service-public.fr,info_jeunes_pij
infojeunes@annecy.fr,info_jeunes_pij,1-coeur-cible,74,Annecy,PIJ information jeunesse,Bureau information jeunesse - Annecy,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/0ea1a80b-d56c-4367-a34b-f1f6df91a929,Annuaire de l'administration Service-public.fr,info_jeunes_pij
info.jeune@annemasse.fr,info_jeunes_pij,1-coeur-cible,74,Annemasse,PIJ information jeunesse,Point information jeunesse - Annemasse,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/4c8c4620-2825-4871-9aa6-82d1872de7c7,Annuaire de l'administration Service-public.fr,info_jeunes_pij
bij@cluses.fr,info_jeunes_pij,1-coeur-cible,74,Cluses,PIJ information jeunesse,Bureau information jeunesse - Cluses,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/fba98d1f-245f-4774-8cb5-95d504a07027,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pij-douvaine@thononagglo.fr,info_jeunes_pij,1-coeur-cible,74,Douvaine,PIJ information jeunesse,Point information jeunesse - Douvaine,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/be3491e3-7ca1-466c-9c90-27b9e69a8d12,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pij@gaillard.fr,info_jeunes_pij,1-coeur-cible,74,Gaillard,PIJ information jeunesse,Point information jeunesse - Gaillard,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/97fad159-1cb2-4b4a-aee7-3167f8e1949a,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pij@saintpierreenfaucigny.fr,info_jeunes_pij,1-coeur-cible,74,Saint-Pierre-en-Faucigny,PIJ information jeunesse,Point information jeunesse - Saint-Pierre-en-Faucigny,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/ad337d58-1e16-4508-ae1c-672b05bf11b6,Annuaire de l'administration Service-public.fr,info_jeunes_pij
bij@thononagglo.fr,info_jeunes_pij,1-coeur-cible,74,Thonon-les-Bains,PIJ information jeunesse,Bureau information jeunesse - Thonon-les-Bains,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/6628c8f1-fc71-451b-8f13-a4bfaaea6195,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pij@vlg.fr,info_jeunes_pij,1-coeur-cible,74,Ville-la-Grand,PIJ information jeunesse,Point information jeunesse - Ville-la-Grand,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/19f5f2b8-2f70-41c6-add9-261a45c929c4,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pij@ville-evian.fr,info_jeunes_pij,1-coeur-cible,74,Évian-les-Bains,PIJ information jeunesse,Point information jeunesse - Évian-les-Bains,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/99fc7153-65cb-4f98-bc3c-24c18649a328,Annuaire de l'administration Service-public.fr,info_jeunes_pij
accueil@cidj.com,info_jeunes_pij,1-coeur-cible,75,Paris,PIJ information jeunesse,Centre information et documentation jeunesse - CIDJ,https://lannuaire.service-public.gouv.fr/ile-de-france/paris/94614f64-50ba-4ae1-9603-15c051cfcf40,Annuaire de l'administration Service-public.fr,info_jeunes_pij
ajpmontcenis@gmail.com,info_jeunes_pij,1-coeur-cible,75,Paris,PIJ information jeunesse,Point information jeunesse - Paris 18e,https://lannuaire.service-public.gouv.fr/ile-de-france/paris/ba70f229-221e-45cd-90b3-07d651c3170e,Annuaire de l'administration Service-public.fr,info_jeunes_pij
contact.epj.belleville@paris.ifac.asso.fr,info_jeunes_pij,1-coeur-cible,75,Paris,PIJ information jeunesse,Point information jeunesse - Paris 11e - Belleville,https://lannuaire.service-public.gouv.fr/ile-de-france/paris/a668c144-57a4-46c5-80be-fc31ce828fb7,Annuaire de l'administration Service-public.fr,info_jeunes_pij
contact.epj.taosamrouche@paris.ifac.asso.fr,info_jeunes_pij,1-coeur-cible,75,Paris,PIJ information jeunesse,Point information jeunesse - Paris 20e - Espace Paris jeunes Taos Amrouche,https://lannuaire.service-public.gouv.fr/ile-de-france/paris/d78846fe-fdeb-4d12-9f3d-eaf0472a1020,Annuaire de l'administration Service-public.fr,info_jeunes_pij
contact.epj27@paris.ifac.asso.fr,info_jeunes_pij,1-coeur-cible,75,Paris,PIJ information jeunesse,Point information jeunesse - Paris 17e,https://lannuaire.service-public.gouv.fr/ile-de-france/paris/4f846571-e2d0-4c38-9cc9-ac79c56090c4,Annuaire de l'administration Service-public.fr,info_jeunes_pij
contact.pijdidot@paris.ifac.asso.fr,info_jeunes_pij,1-coeur-cible,75,Paris,PIJ information jeunesse,Point information jeunesse - Paris 14e -  Jeunes-Didot,https://lannuaire.service-public.gouv.fr/ile-de-france/paris/c014ccac-681a-465f-b298-08f8c0f729d9,Annuaire de l'administration Service-public.fr,info_jeunes_pij
epjflandre.direction@leolagrange.org,info_jeunes_pij,1-coeur-cible,75,Paris,PIJ information jeunesse,Centre information jeunesse - Paris - Flandre,https://lannuaire.service-public.gouv.fr/ile-de-france/paris/254cc707-6403-40bf-a4be-f937eebc6ac9,Annuaire de l'administration Service-public.fr,info_jeunes_pij
maisondesensembles@ligueparis.org,info_jeunes_pij,1-coeur-cible,75,Paris,PIJ information jeunesse,Point information jeunesse - Paris 12e - Maison des ensembles,https://lannuaire.service-public.gouv.fr/ile-de-france/paris/12f15c57-ea33-4ec9-aa34-5e664f742872,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pij-olympiades@mjcidf.org,info_jeunes_pij,1-coeur-cible,75,Paris,PIJ information jeunesse,Point information jeunesse - Paris 13e - Olympiades,https://lannuaire.service-public.gouv.fr/ile-de-france/paris/f55d736a-0f4b-41ac-baae-eb9a3ccbbcc1,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pijneuvieme@ligueparis.org,info_jeunes_pij,1-coeur-cible,75,Paris,PIJ information jeunesse,Point information jeunesse - La Fayette,https://lannuaire.service-public.gouv.fr/ile-de-france/paris/cdb9f29f-289e-4075-bb99-2f9d03966cea,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pijravel@laligue.org,info_jeunes_pij,1-coeur-cible,75,Paris,PIJ information jeunesse,Point information jeunesse - Paris - 12e arrondissement,https://lannuaire.service-public.gouv.fr/ile-de-france/paris/f33ed7f9-ed0b-4191-8a69-ffb1854d7d1a,Annuaire de l'administration Service-public.fr,info_jeunes_pij
sij@mercoeur.asso.fr,info_jeunes_pij,1-coeur-cible,75,Paris,PIJ information jeunesse,Point information jeunesse - Paris 11e,https://lannuaire.service-public.gouv.fr/ile-de-france/paris/c8b9c7f6-6a31-422f-945e-d16dde79209b,Annuaire de l'administration Service-public.fr,info_jeunes_pij
contact@mjcbolbec.fr,info_jeunes_pij,1-coeur-cible,76,Bolbec,PIJ information jeunesse,Point information jeunesse - Bolbec,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/15bb79ca-4517-4840-9e06-c773ee6b3c78,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pij@cote-albatre.com,info_jeunes_pij,1-coeur-cible,76,Cany-Barville,PIJ information jeunesse,Point information jeunesse - Saint-Valéry-en-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/2619afbd-46f2-4da0-ad7f-778465a5d2c4,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pij@cauxseine.fr,info_jeunes_pij,1-coeur-cible,76,Caudebec-en-Caux,PIJ information jeunesse,Point information jeunesse - Caudebec-en-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f9a46665-8617-487c-9b75-556b4edf5ea1,Annuaire de l'administration Service-public.fr,info_jeunes_pij
bij.elbeuf@mairie-elbeuf.fr,info_jeunes_pij,1-coeur-cible,76,Elbeuf,PIJ information jeunesse,Point information jeunesse - Elbeuf,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/317590db-9f78-4a14-b083-df49dc80ed03,Annuaire de l'administration Service-public.fr,info_jeunes_pij
jeunesse@centredesfontaines.fr,info_jeunes_pij,1-coeur-cible,76,Eu,PIJ information jeunesse,Point information jeunesse - Eu,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/1e67711b-5f61-47e9-b6f2-5fcb2d2628a6,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pij@ville-fecamp.fr,info_jeunes_pij,1-coeur-cible,76,Fécamp,PIJ information jeunesse,Point information jeunesse - Fécamp,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c36a2566-e6ee-4d90-b6e6-3139f7bc4289,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pij@gonfreville-l-orcher.fr,info_jeunes_pij,1-coeur-cible,76,Gonfreville-l'Orcher,PIJ information jeunesse,Point information jeunesse - Gonfreville-l'Orcher,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/cdfab6ae-478f-4823-b62b-d5b7569d4c25,Annuaire de l'administration Service-public.fr,info_jeunes_pij
work.up@ville-grandcouronne.fr,info_jeunes_pij,1-coeur-cible,76,Grand-Couronne,PIJ information jeunesse,Point information jeunesse - Grand-Couronne,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e52fb96b-44a1-4b83-bd7b-e0eea19bca30,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pij@grandquevilly.fr,info_jeunes_pij,1-coeur-cible,76,Le Grand-Quevilly,PIJ information jeunesse,Point information jeunesse - Le Grand-Quevilly,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a6b9df3c-2e9a-44f9-bef1-e55b0c3eb262,Annuaire de l'administration Service-public.fr,info_jeunes_pij
bij@lehavre.fr,info_jeunes_pij,1-coeur-cible,76,Le Havre,PIJ information jeunesse,Bureau information jeunesse - Le Havre,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/93b2d7b6-da66-4a7c-bba6-747a628c18d1,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pij-satellite@lehavre.fr,info_jeunes_pij,1-coeur-cible,76,Le Havre,PIJ information jeunesse,Point information jeunesse - Havre,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a6c9ffec-ada2-4a02-a54c-7444c1070cfd,Annuaire de l'administration Service-public.fr,info_jeunes_pij
melandine.preira@psl76.fr,info_jeunes_pij,1-coeur-cible,76,Le Petit-Quevilly,PIJ information jeunesse,Centre information jeunesse - Le Petit-Quevilly,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/6f1eafd1-7ceb-485d-bd01-77b50c988628,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pij_mjc.lillebonne@orange.fr,info_jeunes_pij,1-coeur-cible,76,Lillebonne,PIJ information jeunesse,Point information jeunesse - Lillebonne,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/4c62b182-3109-4c5f-8f4d-3d671756bde7,Annuaire de l'administration Service-public.fr,info_jeunes_pij
jeunesse@ville-montivilliers.fr,info_jeunes_pij,1-coeur-cible,76,Montivilliers,PIJ information jeunesse,Point information jeunesse - Montivilliers,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/797e38d6-d219-460f-ade7-0a165bdef199,Annuaire de l'administration Service-public.fr,info_jeunes_pij
e.gault@pj2s.fr,info_jeunes_pij,1-coeur-cible,76,Port-Jérôme-sur-Seine,PIJ information jeunesse,Point information jeunesse - Port-Jérôme-sur-Seine,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/96272f2c-8d59-472d-a43e-b8bcc5abe54e,Annuaire de l'administration Service-public.fr,info_jeunes_pij
rouen@crijnormandie.fr,info_jeunes_pij,1-coeur-cible,76,Rouen,PIJ information jeunesse,Centre régional information jeunesse (CRIJ) - Normandie - Rouen,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/8f1be9f2-f76a-482b-9206-e64c97fbbd0d,Annuaire de l'administration Service-public.fr,info_jeunes_pij
cmaugard@ser76.com,info_jeunes_pij,1-coeur-cible,76,Saint-Étienne-du-Rouvray,PIJ information jeunesse,La Station Info Jeunes - Saint-Étienne-du-Rouvray - La Station,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a72b4b69-ad41-4c61-9129-9f53c9c4dfb6,Annuaire de l'administration Service-public.fr,info_jeunes_pij
k.mansouri.pij@mairie-sotteville-les-rouen.fr,info_jeunes_pij,1-coeur-cible,76,Sotteville-lès-Rouen,PIJ information jeunesse,Point information jeunesse - Sotteville-lès-Rouen,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e5043dcf-ae5a-4787-932a-70bdc59705f3,Annuaire de l'administration Service-public.fr,info_jeunes_pij
sij@briecomterobert.fr,info_jeunes_pij,1-coeur-cible,77,Brie-Comte-Robert,PIJ information jeunesse,Point information jeunesse - Brie-Comte-Robert,https://lannuaire.service-public.gouv.fr/ile-de-france/seine-et-marne/10103deb-7656-4449-9722-90d54ee08b73,Annuaire de l'administration Service-public.fr,info_jeunes_pij
laboussole@chelles.fr,info_jeunes_pij,1-coeur-cible,77,Chelles,PIJ information jeunesse,Bureau information jeunesse - Chelles,https://lannuaire.service-public.gouv.fr/ile-de-france/seine-et-marne/7e2e7715-538e-4cf5-baf3-7c86e8749a3e,Annuaire de l'administration Service-public.fr,info_jeunes_pij
info.jeunes@mairie-combs-la-ville.fr,info_jeunes_pij,1-coeur-cible,77,Combs-la-Ville,PIJ information jeunesse,Point information jeunesse - Combs-la-Ville,https://lannuaire.service-public.gouv.fr/ile-de-france/seine-et-marne/e0971b1d-063d-4818-9450-7f7c4e6d003d,Annuaire de l'administration Service-public.fr,info_jeunes_pij
sij@mairie-dammarie-les-lys.fr,info_jeunes_pij,1-coeur-cible,77,Dammarie-les-Lys,PIJ information jeunesse,Point information jeunesse - Dammarie-les-Lys,https://lannuaire.service-public.gouv.fr/ile-de-france/seine-et-marne/d368e320-e1fe-4379-8b17-8a8d94c1b950,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pij@dammartin-en-goele.fr,info_jeunes_pij,1-coeur-cible,77,Dammartin-en-Goële,PIJ information jeunesse,Point information jeunesse - Dammartin-en-Goële,https://lannuaire.service-public.gouv.fr/ile-de-france/seine-et-marne/c461b322-d413-4ead-b37e-531105880795,Annuaire de l'administration Service-public.fr,info_jeunes_pij
sij@lagny-sur-marne.fr,info_jeunes_pij,1-coeur-cible,77,Lagny-sur-Marne,PIJ information jeunesse,Point information jeunesse - Lagny-sur-Marne,https://lannuaire.service-public.gouv.fr/ile-de-france/seine-et-marne/8c0fd4ff-d11e-4460-8906-7e0758e6e7a2,Annuaire de l'administration Service-public.fr,info_jeunes_pij
bij@lemeesurseine.fr,info_jeunes_pij,1-coeur-cible,77,Le Mée-sur-Seine,PIJ information jeunesse,Bureau information jeunesse - Le Mée-sur-Seine,https://lannuaire.service-public.gouv.fr/ile-de-france/seine-et-marne/1d8ac480-0fda-4edb-9e6b-e4305e173e5c,Annuaire de l'administration Service-public.fr,info_jeunes_pij
linfojeune@mairie-lognes.fr,info_jeunes_pij,1-coeur-cible,77,Lognes,PIJ information jeunesse,Bureau information jeunesse - Lognes,https://lannuaire.service-public.gouv.fr/ile-de-france/seine-et-marne/f929a400-2653-4b7f-b33c-5bc1b5c71a6c,Annuaire de l'administration Service-public.fr,info_jeunes_pij
france-services.cias@paysdelourcq.fr,info_jeunes_pij,1-coeur-cible,77,Mary-sur-Marne,PIJ information jeunesse,Point information jeunesse - Pays-de-l-Ourcq,https://lannuaire.service-public.gouv.fr/ile-de-france/seine-et-marne/9551d526-188f-40fe-91c9-239b766415d1,Annuaire de l'administration Service-public.fr,info_jeunes_pij
bij@meaux.fr,info_jeunes_pij,1-coeur-cible,77,Meaux,PIJ information jeunesse,Structure information jeunesse - Meaux,https://lannuaire.service-public.gouv.fr/ile-de-france/seine-et-marne/3885ed4b-e0a4-4c89-9c82-0171a2165c48,Annuaire de l'administration Service-public.fr,info_jeunes_pij
bij@ville-melun.fr,info_jeunes_pij,1-coeur-cible,77,Melun,PIJ information jeunesse,Bureau information jeunesse - Melun,https://lannuaire.service-public.gouv.fr/ile-de-france/seine-et-marne/30a19673-e10b-499f-b5f0-f752513902f3,Annuaire de l'administration Service-public.fr,info_jeunes_pij
contact@cij77.asso.fr,info_jeunes_pij,1-coeur-cible,77,Melun,PIJ information jeunesse,Centre information jeunesse - Melun,https://lannuaire.service-public.gouv.fr/ile-de-france/seine-et-marne/deceab9e-0430-45fd-a278-b775174d1814,Annuaire de l'administration Service-public.fr,info_jeunes_pij
sij@mairie-nangis.fr,info_jeunes_pij,1-coeur-cible,77,Nangis,PIJ information jeunesse,Point information jeunesse - Nangis,https://lannuaire.service-public.gouv.fr/ile-de-france/seine-et-marne/80e21d80-7ab1-4e30-848a-425ae8cc0148,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pij-ozoir@wanadoo.fr,info_jeunes_pij,1-coeur-cible,77,Ozoir-la-Ferrière,PIJ information jeunesse,Point information jeunesse - Ozoir-la-Ferrière,https://lannuaire.service-public.gouv.fr/ile-de-france/seine-et-marne/efbcf640-8a78-4ae9-aa13-a192eedb4594,Annuaire de l'administration Service-public.fr,info_jeunes_pij
sij@pontault-combault.fr,info_jeunes_pij,1-coeur-cible,77,Pontault-Combault,PIJ information jeunesse,Point information jeunesse - Pontault-Combault,https://lannuaire.service-public.gouv.fr/ile-de-france/seine-et-marne/e843dc9b-cb68-48e3-b555-de61cd6c1a49,Annuaire de l'administration Service-public.fr,info_jeunes_pij
bij@mairie-torcy.org,info_jeunes_pij,1-coeur-cible,77,Torcy,PIJ information jeunesse,Bureau information jeunesse - Torcy,https://lannuaire.service-public.gouv.fr/ile-de-france/seine-et-marne/578d7f12-6715-4fe9-b84b-d694b4805651,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pijvaires@hotmail.fr,info_jeunes_pij,1-coeur-cible,77,Vaires-sur-Marne,PIJ information jeunesse,Point information jeunesse - Vaires-sur-Marne,https://lannuaire.service-public.gouv.fr/ile-de-france/seine-et-marne/7463e275-0480-493b-85cf-cde6c4162729,Annuaire de l'administration Service-public.fr,info_jeunes_pij
bij@mairie-acheres78.fr,info_jeunes_pij,1-coeur-cible,78,Achères,PIJ information jeunesse,Bureau information jeunesse - Achères,https://lannuaire.service-public.gouv.fr/ile-de-france/yvelines/eac3ab23-b804-4279-8d00-33c5594add28,Annuaire de l'administration Service-public.fr,info_jeunes_pij
cyberinfo@andresy.com,info_jeunes_pij,1-coeur-cible,78,Andresy,PIJ information jeunesse,Point information jeunesse - Andrésy,https://lannuaire.service-public.gouv.fr/ile-de-france/yvelines/16fbd272-f228-46f8-a07e-165c7339bf93,Annuaire de l'administration Service-public.fr,info_jeunes_pij
omeziani@aubergenville.fr,info_jeunes_pij,1-coeur-cible,78,Aubergenville,PIJ information jeunesse,Bureau information jeunesse - Aubergenville,https://lannuaire.service-public.gouv.fr/ile-de-france/yvelines/0b4aabeb-85e9-4562-99ef-9edf20a5ee4d,Annuaire de l'administration Service-public.fr,info_jeunes_pij
info@ville-ecquevilly.fr,info_jeunes_pij,1-coeur-cible,78,Ecquevilly,PIJ information jeunesse,Point information jeunesse - Ecquevilly,https://lannuaire.service-public.gouv.fr/ile-de-france/yvelines/596ba487-3e4a-4a2f-a859-f848b644ecfc,Annuaire de l'administration Service-public.fr,info_jeunes_pij
pij@fontenay-le-fleury.fr,info_jeunes_pij,1-coeur-cible,78,Fontenay-le-Fleury,PIJ information jeunesse,Point information jeunesse - Fontenay-le-Fleury,https://lannuaire.service-public.gouv.fr/ile-de-france/yvelines/f8e2ddae-bbe0-4465-a66b-3b8bb6867d1f,Annuaire de l'administration Service-public.fr,info_jeunes_pij
